напляжение фаза 1, В	-1.300000
напляжение фаза 2, В	1.000000
количество точек фаза 1	200
количество точек фаза 2	200
длительность импульсов, us	10000.000000
задержка между импульсами, us	0.500000
количество ВАХ в файле	17

номер точки	напряжение, В 	ток, А
2980	-0.274947	-0.000012
2981	-0.262108	-0.000012
2982	-0.249108	-0.000011
2983	-0.236108	-0.000011
2984	-0.223269	-0.000011
2985	-0.210349	-0.000010
2986	-0.197269	-0.000009
2987	-0.184188	-0.000009
2988	-0.171430	-0.000008
2989	-0.158591	-0.000009
2990	-0.145269	-0.000008
2991	-0.132591	-0.000008
2992	-0.119349	-0.000007
2993	-0.106349	-0.000007
2994	-0.093510	-0.000006
2995	-0.080430	-0.000006
2996	-0.067510	-0.000006
2997	-0.054591	-0.000006
2998	-0.041833	-0.000005
2999	-0.028591	-0.000005
3000	-0.016074	-0.000004
3001	-0.002591	-0.000004
3002	0.007651	-0.000004
3003	0.017167	-0.000004
3004	0.027087	-0.000003
3005	0.037409	-0.000003
3006	0.046845	-0.000003
3007	0.057087	-0.000003
3008	0.067167	-0.000003
3009	0.077006	-0.000002
3010	0.087248	-0.000002
3011	0.097248	-0.000002
3012	0.106926	-0.000002
3013	0.116765	-0.000001
3014	0.127248	-0.000001
3015	0.136845	-0.000001
3016	0.146845	-0.000000
3017	0.157006	-0.000000
3018	0.166845	-0.000000
3019	0.177006	0.000000
3020	0.187087	0.000001
3021	0.196765	0.000000
3022	0.207006	0.000001
3023	0.209518	0.000088
3024	0.218954	0.000093
3025	0.228632	0.000097
3026	0.238471	0.000101
3027	0.247746	0.000106
3028	0.257344	0.000112
3029	0.266699	0.000117
3030	0.276136	0.000120
3031	0.286055	0.000126
3032	0.295330	0.000130
3033	0.304767	0.000136
3034	0.314284	0.000140
3035	0.323076	0.000145
3036	0.333237	0.000148
3037	0.342512	0.000157
3038	0.352190	0.000162
3039	0.361546	0.000165
3040	0.370982	0.000171
3041	0.380821	0.000173
3042	0.389694	0.000179
3043	0.399774	0.000182
3044	0.408889	0.000188
3045	0.418566	0.000189
3046	0.428244	0.000192
3047	0.436714	0.000199
3048	0.446875	0.000202
3049	0.456151	0.000208
3050	0.466070	0.000209
3051	0.475265	0.000211
3052	0.484379	0.000219
3053	0.493735	0.000224
3054	0.502769	0.000228
3055	0.513091	0.000229
3056	0.522044	0.000235
3057	0.531078	0.000240
3058	0.540353	0.000244
3059	0.549467	0.000251
3060	0.558420	0.000256
3061	0.567696	0.000259
3062	0.576971	0.000267
3063	0.586246	0.000267
3064	0.596085	0.000272
3065	0.604233	0.000278
3066	0.613669	0.000281
3067	0.623106	0.000286
3068	0.631898	0.000292
3069	0.639885	0.000301
3070	0.648758	0.000305
3071	0.658355	0.000307
3072	0.665295	0.000314
3073	0.674812	0.000322
3074	0.682718	0.000326
3075	0.689336	0.000338
3076	0.697967	0.000341
3077	0.705713	0.000349
3078	0.714022	0.000356
3079	0.720237	0.000365
3080	0.723795	0.000377
3081	0.729849	0.000385
3082	0.736548	0.000390
3083	0.734308	0.000403
3084	0.739960	0.000406
3085	0.744001	0.000412
3086	0.749009	0.000415
3087	0.754499	0.000417
3088	0.750166	0.000420
3089	0.751228	0.000421
3090	0.753578	0.000422
3091	0.756331	0.000423
3092	0.761419	0.000423
3093	0.759743	0.000423
3094	0.765153	0.000424
3095	0.767262	0.000424
3096	0.765344	0.000424
3097	0.766809	0.000424
3098	0.765213	0.000424
3099	0.770784	0.000424
3100	0.774745	0.000424
3101	0.776371	0.000424
3102	0.773618	0.000424
3103	0.766839	0.000424
3104	0.763039	0.000424
3105	0.761252	0.000424
3106	0.760996	0.000424
3107	0.757277	0.000424
3108	0.759114	0.000424
3109	0.753221	0.000424
3110	0.751837	0.000423
3111	0.746265	0.000423
3112	0.744157	0.000423
3113	0.741646	0.000423
3114	0.736799	0.000422
3115	0.735576	0.000421
3116	0.730327	0.000420
3117	0.726930	0.000418
3118	0.723291	0.000417
3119	0.714902	0.000415
3120	0.708445	0.000412
3121	0.706658	0.000410
3122	0.699477	0.000407
3123	0.695033	0.000403
3124	0.688898	0.000399
3125	0.681555	0.000398
3126	0.673891	0.000392
3127	0.667353	0.000388
3128	0.659688	0.000383
3129	0.652507	0.000378
3130	0.644600	0.000374
3131	0.635889	0.000369
3132	0.628224	0.000362
3133	0.622653	0.000360
3134	0.614102	0.000355
3135	0.606035	0.000351
3136	0.597243	0.000344
3137	0.589417	0.000340
3138	0.581108	0.000333
3139	0.572155	0.000327
3140	0.564731	0.000322
3141	0.555537	0.000317
3142	0.546825	0.000313
3143	0.538596	0.000305
3144	0.529402	0.000301
3145	0.521415	0.000295
3146	0.511737	0.000291
3147	0.502381	0.000284
3148	0.494314	0.000280
3149	0.485199	0.000273
3150	0.476488	0.000267
3151	0.467213	0.000262
3152	0.458259	0.000257
3153	0.449226	0.000252
3154	0.440675	0.000246
3155	0.431480	0.000240
3156	0.422205	0.000235
3157	0.413010	0.000230
3158	0.403896	0.000225
3159	0.394138	0.000221
3160	0.385345	0.000213
3161	0.375990	0.000207
3162	0.367278	0.000203
3163	0.357439	0.000197
3164	0.348647	0.000191
3165	0.338889	0.000186
3166	0.329855	0.000183
3167	0.320741	0.000174
3168	0.310741	0.000170
3169	0.301948	0.000164
3170	0.292512	0.000158
3171	0.282834	0.000152
3172	0.273559	0.000149
3173	0.264445	0.000143
3174	0.254767	0.000137
3175	0.245411	0.000132
3176	0.236055	0.000127
3177	0.225975	0.000121
3178	0.217102	0.000115
3179	0.207585	0.000111
3180	0.197907	0.000104
3181	0.188632	0.000097
3182	0.179437	0.000093
3183	0.169115	0.000088
3184	0.160565	0.000083
3185	0.150806	0.000078
3186	0.140887	0.000072
3187	0.131772	0.000067
3188	0.122014	0.000062
3189	0.112497	0.000056
3190	0.103141	0.000053
3191	0.093785	0.000046
3192	0.083705	0.000042
3193	0.074591	0.000037
3194	0.064752	0.000031
3195	0.055154	0.000025
3196	0.045638	0.000020
3197	0.036040	0.000015
3198	0.026040	0.000010
3199	0.017006	0.000005
3200	0.007490	0.000000
3201	-0.002671	-0.000006
3202	-0.014866	-0.000013
3203	-0.027544	-0.000020
3204	-0.040222	-0.000027
3205	-0.052658	-0.000032
3206	-0.065014	-0.000039
3207	-0.077773	-0.000047
3208	-0.090128	-0.000054
3209	-0.102565	-0.000059
3210	-0.115484	-0.000067
3211	-0.127679	-0.000074
3212	-0.140276	-0.000081
3213	-0.152713	-0.000088
3214	-0.165391	-0.000096
3215	-0.177827	-0.000102
3216	-0.190666	-0.000109
3217	-0.202861	-0.000117
3218	-0.215619	-0.000123
3219	-0.228377	-0.000129
3220	-0.240733	-0.000137
3221	-0.253331	-0.000144
3222	-0.266009	-0.000151
3223	-0.278606	-0.000159
3224	-0.290962	-0.000166
3225	-0.303720	-0.000173
3226	-0.316237	-0.000183
3227	-0.329076	-0.000188
3228	-0.341432	-0.000197
3229	-0.354110	-0.000202
3230	-0.366546	-0.000211
3231	-0.379304	-0.000219
3232	-0.392063	-0.000225
3233	-0.404741	-0.000234
3234	-0.417258	-0.000240
3235	-0.429936	-0.000247
3236	-0.442291	-0.000257
3237	-0.455211	-0.000265
3238	-0.467728	-0.000273
3239	-0.480164	-0.000280
3240	-0.493245	-0.000288
3241	-0.505439	-0.000297
3242	-0.518117	-0.000304
3243	-0.531037	-0.000311
3244	-0.543554	-0.000319
3245	-0.555990	-0.000331
3246	-0.568829	-0.000335
3247	-0.581426	-0.000343
3248	-0.593943	-0.000354
3249	-0.606943	-0.000360
3250	-0.619057	-0.000374
3251	-0.632218	-0.000378
3252	-0.644655	-0.000389
3253	-0.657172	-0.000396
3254	-0.669849	-0.000408
3255	-0.682527	-0.000416
3256	-0.695527	-0.000419
3257	-0.707964	-0.000422
3258	-0.720964	-0.000430
3259	-0.733803	-0.000435
3260	-0.747044	-0.000427
3261	-0.759642	-0.000440
3262	-0.772642	-0.000440
3263	-0.785561	-0.000442
3264	-0.798722	-0.000436
3265	-0.811400	-0.000442
3266	-0.824158	-0.000452
3267	-0.837320	-0.000452
3268	-0.850320	-0.000441
3269	-0.863803	-0.000439
3270	-0.877044	-0.000437
3271	-0.889722	-0.000434
3272	-0.902239	-0.000448
3273	-0.915481	-0.000449
3274	-0.929366	-0.000427
3275	-0.942044	-0.000432
3276	-0.955447	-0.000424
3277	-0.967481	-0.000434
3278	-0.979917	-0.000467
3279	-0.991870	-0.000495
3280	-1.004145	-0.000509
3281	-1.018031	-0.000493
3282	-1.030951	-0.000498
3283	-1.044273	-0.000469
3284	-1.057434	-0.000485
3285	-1.071400	-0.000463
3286	-1.085608	-0.000419
3287	-1.100621	-0.000360
3288	-1.114829	-0.000330
3289	-1.129922	-0.000312
3290	-1.151861	-0.000119
3291	-1.162203	-0.000191
3292	-1.177780	-0.000120
3293	-1.192471	-0.000079
3294	-1.205471	-0.000099
3295	-1.219115	-0.000093
3296	-1.231471	-0.000099
3297	-1.244149	-0.000104
3298	-1.258518	-0.000083
3299	-1.271598	-0.000086
3300	-1.283713	-0.000089
3301	-1.294861	-0.000119
3302	-1.283793	-0.000088
3303	-1.272243	-0.000075
3304	-1.259243	-0.000069
3305	-1.245598	-0.000084
3306	-1.233323	-0.000061
3307	-1.220565	-0.000062
3308	-1.207806	-0.000067
3309	-1.194726	-0.000066
3310	-1.181323	-0.000069
3311	-1.168726	-0.000069
3312	-1.155082	-0.000062
3313	-1.142967	-0.000069
3314	-1.130048	-0.000065
3315	-1.116323	-0.000066
3316	-1.104128	-0.000052
3317	-1.091209	-0.000056
3318	-1.078209	-0.000053
3319	-1.065531	-0.000049
3320	-1.051645	-0.000055
3321	-1.038887	-0.000051
3322	-1.025967	-0.000052
3323	-1.013289	-0.000055
3324	-1.000128	-0.000055
3325	-0.986565	-0.000068
3326	-0.973806	-0.000060
3327	-0.960726	-0.000072
3328	-0.948531	-0.000063
3329	-0.935612	-0.000047
3330	-0.922289	-0.000049
3331	-0.909692	-0.000047
3332	-0.896451	-0.000057
3333	-0.883612	-0.000045
3334	-0.870773	-0.000055
3335	-0.857612	-0.000044
3336	-0.844289	-0.000053
3337	-0.831853	-0.000052
3338	-0.818853	-0.000051
3339	-0.805692	-0.000048
3340	-0.792692	-0.000043
3341	-0.779934	-0.000040
3342	-0.767095	-0.000040
3343	-0.754256	-0.000038
3344	-0.741256	-0.000037
3345	-0.728819	-0.000034
3346	-0.715658	-0.000031
3347	-0.702578	-0.000032
3348	-0.689900	-0.000031
3349	-0.676739	-0.000030
3350	-0.663658	-0.000029
3351	-0.651222	-0.000028
3352	-0.637900	-0.000028
3353	-0.624980	-0.000027
3354	-0.612222	-0.000026
3355	-0.598900	-0.000025
3356	-0.586142	-0.000025
3357	-0.573222	-0.000024
3358	-0.560142	-0.000023
3359	-0.547222	-0.000023
3360	-0.534464	-0.000022
3361	-0.521625	-0.000022
3362	-0.508222	-0.000021
3363	-0.495544	-0.000020
3364	-0.482544	-0.000020
3365	-0.469786	-0.000019
3366	-0.456625	-0.000019
3367	-0.443464	-0.000018
3368	-0.430786	-0.000018
3369	-0.417866	-0.000017
3370	-0.404866	-0.000017
3371	-0.391786	-0.000016
3372	-0.378866	-0.000016
3373	-0.366269	-0.000015
3374	-0.352947	-0.000015
3375	-0.339786	-0.000014
3376	-0.326947	-0.000014
3377	-0.313947	-0.000014
3378	-0.301269	-0.000013
3379	-0.288027	-0.000012
3380	-0.275108	-0.000012
3381	-0.262269	-0.000011
3382	-0.249188	-0.000011
3383	-0.236188	-0.000010
3384	-0.223430	-0.000010
3385	-0.210430	-0.000010
3386	-0.197269	-0.000009
3387	-0.184349	-0.000009
3388	-0.171269	-0.000009
3389	-0.158510	-0.000008
3390	-0.145430	-0.000008
3391	-0.132430	-0.000008
3392	-0.119269	-0.000008
3393	-0.106671	-0.000007
3394	-0.093430	-0.000006
3395	-0.080671	-0.000007
3396	-0.067833	-0.000006
3397	-0.054671	-0.000005
3398	-0.041671	-0.000005
3399	-0.028913	-0.000005
3400	-0.015833	-0.000005
3401	-0.002752	-0.000005
3402	0.006926	-0.000005
3403	0.017087	-0.000003
3404	0.027087	-0.000003
3405	0.037006	-0.000003
3406	0.047167	-0.000003
3407	0.057006	-0.000003
3408	0.066845	-0.000003
3409	0.077087	-0.000002
3410	0.087248	-0.000002
3411	0.097087	-0.000002
3412	0.107087	-0.000001
3413	0.117167	-0.000001
3414	0.126523	-0.000000
3415	0.137087	-0.000000
3416	0.146926	0.000001
3417	0.156845	-0.000000
3418	0.166845	-0.000000
3419	0.176926	0.000000
3420	0.186523	0.000001
3421	0.196765	0.000001
3422	0.206845	0.000002
3423	0.216765	0.000002
3424	0.226523	0.000003
3425	0.236845	0.000003
3426	0.246282	0.000004
3427	0.256684	0.000004
3428	0.266765	0.000004
3429	0.276282	0.000004
3430	0.286443	0.000004
3431	0.296443	0.000005
3432	0.306443	0.000005
3433	0.316604	0.000006
3434	0.326765	0.000005
3435	0.336282	0.000005
3436	0.346604	0.000006
3437	0.356604	0.000006
3438	0.366282	0.000006
3439	0.376201	0.000008
3440	0.386684	0.000008
3441	0.396684	0.000004
3442	0.406362	0.000007
3443	0.416523	0.000007
3444	0.426443	0.000008
3445	0.436443	0.000007
3446	0.446443	0.000008
3447	0.456362	0.000010
3448	0.466282	0.000011
3449	0.476201	0.000011
3450	0.485718	0.000014
3451	0.496040	0.000011
3452	0.506040	0.000012
3453	0.515315	0.000014
3454	0.525718	0.000016
3455	0.535879	0.000015
3456	0.545557	0.000017
3457	0.555315	0.000021
3458	0.565315	0.000022
3459	0.575074	0.000022
3460	0.585476	0.000022
3461	0.595476	0.000019
3462	0.604832	0.000026
3463	0.613222	0.000046
3464	0.622094	0.000064
3465	0.631048	0.000067
3466	0.628647	0.000186
3467	0.638244	0.000191
3468	0.644862	0.000218
3469	0.650917	0.000234
3470	0.657454	0.000262
3471	0.666488	0.000268
3472	0.672864	0.000284
3473	0.682462	0.000288
3474	0.688033	0.000304
3475	0.698355	0.000304
3476	0.702396	0.000329
3477	0.705713	0.000349
3478	0.712089	0.000360
3479	0.718546	0.000365
3480	0.727419	0.000369
3481	0.732507	0.000380
3482	0.734535	0.000391
3483	0.736804	0.000401
3484	0.734082	0.000411
3485	0.742874	0.000413
3486	0.744338	0.000417
3487	0.751681	0.000418
3488	0.752984	0.000420
3489	0.764836	0.000419
3490	0.764288	0.000421
3491	0.760840	0.000422
3492	0.765848	0.000423
3493	0.764252	0.000423
3494	0.765717	0.000424
3495	0.765007	0.000423
3496	0.764378	0.000424
3497	0.767453	0.000424
3498	0.770447	0.000424
3499	0.774408	0.000424
3500	0.776919	0.000424
3501	0.775082	0.000424
3502	0.771605	0.000424
3503	0.772314	0.000424
3504	0.770206	0.000424
3505	0.769063	0.000424
3506	0.769129	0.000424
3507	0.771771	0.000424
3508	0.770709	0.000423
3509	0.757569	0.000424
3510	0.757473	0.000423
3511	0.751902	0.000423
3512	0.751162	0.000422
3513	0.749859	0.000422
3514	0.740181	0.000421
3515	0.738072	0.000421
3516	0.730971	0.000420
3517	0.726930	0.000418
3518	0.723453	0.000416
3519	0.716271	0.000415
3520	0.712230	0.000413
3521	0.705370	0.000409
3522	0.698833	0.000406
3523	0.694791	0.000405
3524	0.690509	0.000398
3525	0.682119	0.000394
3526	0.674937	0.000391
3527	0.667675	0.000386
3528	0.660252	0.000384
3529	0.653956	0.000378
3530	0.644761	0.000374
3531	0.638143	0.000368
3532	0.630479	0.000363
3533	0.622089	0.000359
3534	0.614666	0.000354
3535	0.606518	0.000348
3536	0.598692	0.000343
3537	0.589578	0.000338
3538	0.581671	0.000332
3539	0.573443	0.000326
3540	0.564812	0.000321
3541	0.556261	0.000314
3542	0.546905	0.000311
3543	0.538596	0.000305
3544	0.530449	0.000301
3545	0.521415	0.000295
3546	0.512059	0.000289
3547	0.503589	0.000283
3548	0.494877	0.000278
3549	0.485522	0.000273
3550	0.476810	0.000268
3551	0.467776	0.000263
3552	0.458581	0.000255
3553	0.449548	0.000251
3554	0.440917	0.000245
3555	0.431158	0.000239
3556	0.422044	0.000235
3557	0.413171	0.000228
3558	0.403816	0.000224
3559	0.394862	0.000218
3560	0.385668	0.000212
3561	0.376151	0.000207
3562	0.367278	0.000202
3563	0.358003	0.000196
3564	0.348405	0.000189
3565	0.339372	0.000185
3566	0.330016	0.000179
3567	0.320499	0.000173
3568	0.311626	0.000168
3569	0.301948	0.000163
3570	0.292432	0.000158
3571	0.283317	0.000153
3572	0.273720	0.000147
3573	0.264284	0.000142
3574	0.255169	0.000136
3575	0.245653	0.000130
3576	0.236055	0.000126
3577	0.226780	0.000121
3578	0.217182	0.000115
3579	0.207424	0.000109
3580	0.198390	0.000104
3581	0.188712	0.000098
3582	0.179276	0.000094
3583	0.170081	0.000088
3584	0.160403	0.000084
3585	0.150565	0.000078
3586	0.141450	0.000072
3587	0.131772	0.000067
3588	0.121853	0.000062
3589	0.113061	0.000057
3590	0.103222	0.000051
3591	0.093544	0.000046
3592	0.084108	0.000041
3593	0.074671	0.000035
3594	0.064671	0.000030
3595	0.055315	0.000024
3596	0.045879	0.000021
3597	0.035799	0.000014
3598	0.026443	0.000010
3599	0.016926	0.000004
3600	0.007329	-0.000000
3601	-0.002752	-0.000006
3602	-0.014866	-0.000012
3603	-0.027464	-0.000020
3604	-0.040222	-0.000027
3605	-0.052497	-0.000033
3606	-0.065014	-0.000041
3607	-0.077773	-0.000048
3608	-0.089967	-0.000055
3609	-0.102323	-0.000061
3610	-0.115001	-0.000069
3611	-0.127598	-0.000077
3612	-0.140196	-0.000083
3613	-0.152793	-0.000089
3614	-0.165310	-0.000097
3615	-0.177907	-0.000104
3616	-0.190585	-0.000110
3617	-0.202780	-0.000118
3618	-0.215539	-0.000126
3619	-0.228136	-0.000132
3620	-0.240653	-0.000140
3621	-0.253170	-0.000146
3622	-0.265686	-0.000153
3623	-0.278445	-0.000161
3624	-0.291042	-0.000169
3625	-0.303479	-0.000177
3626	-0.316237	-0.000184
3627	-0.328915	-0.000191
3628	-0.341432	-0.000198
3629	-0.354029	-0.000206
3630	-0.366707	-0.000213
3631	-0.379143	-0.000220
3632	-0.391821	-0.000227
3633	-0.404258	-0.000235
3634	-0.416936	-0.000243
3635	-0.429452	-0.000253
3636	-0.442130	-0.000261
3637	-0.454808	-0.000270
3638	-0.467728	-0.000276
3639	-0.480164	-0.000283
3640	-0.492761	-0.000289
3641	-0.505439	-0.000298
3642	-0.518037	-0.000306
3643	-0.530634	-0.000315
3644	-0.543151	-0.000324
3645	-0.555909	-0.000332
3646	-0.568346	-0.000342
3647	-0.580863	-0.000356
3648	-0.593379	-0.000364
3649	-0.605977	-0.000374
3650	-0.618655	-0.000380
3651	-0.631413	-0.000391
3652	-0.644091	-0.000396
3653	-0.656849	-0.000407
3654	-0.669688	-0.000412
3655	-0.682366	-0.000418
3656	-0.694883	-0.000428
3657	-0.707642	-0.000435
3658	-0.720642	-0.000439
3659	-0.733320	-0.000447
3660	-0.746481	-0.000447
3661	-0.759239	-0.000448
3662	-0.772642	-0.000438
3663	-0.785400	-0.000447
3664	-0.798481	-0.000442
3665	-0.811400	-0.000440
3666	-0.824481	-0.000439
3667	-0.837561	-0.000443
3668	-0.850078	-0.000450
3669	-0.863561	-0.000448
3670	-0.875917	-0.000454
3671	-0.889320	-0.000453
3672	-0.902078	-0.000454
3673	-0.915158	-0.000455
3674	-0.928642	-0.000441
3675	-0.940756	-0.000468
3676	-0.953997	-0.000459
3677	-0.966273	-0.000469
3678	-0.979997	-0.000455
3679	-0.992675	-0.000466
3680	-1.005514	-0.000479
3681	-1.018756	-0.000469
3682	-1.031434	-0.000477
3683	-1.047413	-0.000399
3684	-1.057917	-0.000471
3685	-1.071320	-0.000435
3686	-1.088024	-0.000380
3687	-1.100379	-0.000368
3688	-1.111447	-0.000386
3689	-1.133868	-0.000212
3690	-1.146385	-0.000226
3691	-1.158821	-0.000235
3692	-1.176411	-0.000179
3693	-1.187801	-0.000175
3694	-1.202572	-0.000136
3695	-1.215009	-0.000149
3696	-1.230102	-0.000130
3697	-1.241572	-0.000154
3698	-1.254975	-0.000136
3699	-1.267733	-0.000152
3700	-1.281700	-0.000101
3701	-1.294619	-0.000136
3702	-1.281539	-0.000135
3703	-1.268861	-0.000119
3704	-1.256344	-0.000104
3705	-1.241894	-0.000145
3706	-1.228975	-0.000130
3707	-1.216377	-0.000133
3708	-1.202814	-0.000137
3709	-1.191746	-0.000118
3710	-1.178022	-0.000129
3711	-1.165827	-0.000122
3712	-1.152585	-0.000109
3713	-1.139907	-0.000109
3714	-1.127954	-0.000112
3715	-1.113344	-0.000113
3716	-1.100746	-0.000107
3717	-1.087988	-0.000105
3718	-1.075310	-0.000097
3719	-1.063196	-0.000100
3720	-1.048988	-0.000100
3721	-1.036793	-0.000088
3722	-1.024035	-0.000092
3723	-1.010793	-0.000099
3724	-0.997552	-0.000097
3725	-0.985840	-0.000088
3726	-0.972276	-0.000082
3727	-0.960001	-0.000078
3728	-0.946679	-0.000080
3729	-0.933196	-0.000084
3730	-0.921001	-0.000081
3731	-0.908404	-0.000078
3732	-0.895565	-0.000072
3733	-0.881921	-0.000077
3734	-0.869001	-0.000074
3735	-0.855760	-0.000078
3736	-0.843967	-0.000071
3737	-0.830806	-0.000071
3738	-0.818289	-0.000058
3739	-0.805128	-0.000053
3740	-0.791806	-0.000058
3741	-0.779451	-0.000052
3742	-0.765082	-0.000068
3743	-0.752404	-0.000060
3744	-0.739645	-0.000065
3745	-0.726726	-0.000063
3746	-0.714048	-0.000061
3747	-0.701209	-0.000057
3748	-0.687806	-0.000059
3749	-0.674887	-0.000057
3750	-0.662289	-0.000057
3751	-0.649048	-0.000054
3752	-0.636370	-0.000053
3753	-0.623289	-0.000051
3754	-0.610289	-0.000051
3755	-0.597370	-0.000049
3756	-0.584692	-0.000048
3757	-0.571531	-0.000047
3758	-0.558692	-0.000045
3759	-0.545692	-0.000045
3760	-0.532853	-0.000043
3761	-0.519853	-0.000042
3762	-0.507256	-0.000041
3763	-0.494175	-0.000040
3764	-0.481256	-0.000039
3765	-0.468336	-0.000038
3766	-0.455336	-0.000036
3767	-0.442417	-0.000035
3768	-0.429336	-0.000034
3769	-0.416417	-0.000034
3770	-0.403497	-0.000032
3771	-0.390819	-0.000031
3772	-0.377739	-0.000029
3773	-0.364819	-0.000029
3774	-0.351900	-0.000028
3775	-0.339061	-0.000026
3776	-0.325900	-0.000025
3777	-0.312980	-0.000025
3778	-0.300222	-0.000023
3779	-0.287303	-0.000023
3780	-0.274142	-0.000022
3781	-0.261222	-0.000021
3782	-0.248544	-0.000020
3783	-0.235383	-0.000019
3784	-0.222383	-0.000018
3785	-0.209705	-0.000017
3786	-0.196625	-0.000016
3787	-0.183866	-0.000015
3788	-0.170705	-0.000014
3789	-0.157786	-0.000014
3790	-0.144866	-0.000013
3791	-0.132027	-0.000012
3792	-0.118947	-0.000011
3793	-0.106108	-0.000010
3794	-0.093188	-0.000009
3795	-0.080188	-0.000009
3796	-0.067188	-0.000008
3797	-0.054349	-0.000007
3798	-0.041269	-0.000006
3799	-0.028591	-0.000006
3800	-0.015591	-0.000005
3801	-0.002591	-0.000004
3802	0.007248	-0.000004
3803	0.017087	-0.000003
3804	0.027087	-0.000003
3805	0.037329	-0.000003
3806	0.047329	-0.000002
3807	0.057248	-0.000001
3808	0.066926	-0.000000
3809	0.076926	-0.000000
3810	0.087006	0.000001
3811	0.096845	0.000001
3812	0.106926	0.000001
3813	0.116926	0.000003
3814	0.126926	0.000003
3815	0.136765	0.000004
3816	0.146765	0.000004
3817	0.156684	0.000005
3818	0.166604	0.000005
3819	0.176684	0.000005
3820	0.186604	0.000006
3821	0.196523	0.000007
3822	0.206443	0.000008
3823	0.216201	0.000011
3824	0.225960	0.000013
3825	0.236121	0.000012
3826	0.245960	0.000013
3827	0.255960	0.000014
3828	0.265718	0.000016
3829	0.275638	0.000019
3830	0.285476	0.000020
3831	0.295315	0.000021
3832	0.305074	0.000022
3833	0.316121	0.000012
3834	0.325799	0.000013
3835	0.335879	0.000013
3836	0.345960	0.000017
3837	0.355476	0.000018
3838	0.365718	0.000018
3839	0.375557	0.000019
3840	0.385315	0.000020
3841	0.393624	0.000045
3842	0.403141	0.000048
3843	0.412900	0.000049
3844	0.421933	0.000061
3845	0.432256	0.000059
3846	0.442417	0.000058
3847	0.451692	0.000059
3848	0.461048	0.000073
3849	0.470806	0.000072
3850	0.480806	0.000078
3851	0.491048	0.000073
3852	0.500887	0.000072
3853	0.511450	0.000069
3854	0.520162	0.000079
3855	0.528954	0.000091
3856	0.538068	0.000105
3857	0.547827	0.000108
3858	0.556780	0.000117
3859	0.564203	0.000145
3860	0.571385	0.000165
3861	0.581626	0.000162
3862	0.589533	0.000180
3863	0.598164	0.000190
3864	0.606151	0.000209
3865	0.614701	0.000220
3866	0.625104	0.000212
3867	0.633654	0.000221
3868	0.643091	0.000232
3869	0.652447	0.000234
3870	0.658823	0.000256
3871	0.664475	0.000277
3872	0.672623	0.000284
3873	0.676342	0.000311
3874	0.684087	0.000322
3875	0.691752	0.000334
3876	0.699256	0.000337
3877	0.705471	0.000349
3878	0.711364	0.000363
3879	0.718143	0.000366
3880	0.721782	0.000379
3881	0.726306	0.000391
3882	0.729542	0.000399
3883	0.738254	0.000400
3884	0.741007	0.000408
3885	0.745290	0.000411
3886	0.745305	0.000417
3887	0.751439	0.000418
3888	0.748636	0.000421
3889	0.753241	0.000422
3890	0.753820	0.000422
3891	0.760035	0.000423
3892	0.750307	0.000424
3893	0.761837	0.000424
3894	0.756537	0.000424
3895	0.761706	0.000424
3896	0.763251	0.000424
3897	0.764957	0.000424
3898	0.763200	0.000424
3899	0.764826	0.000424
3900	0.767820	0.000424
3901	0.765500	0.000424
3902	0.766048	0.000424
3903	0.761605	0.000424
3904	0.757483	0.000424
3905	0.755294	0.000424
3906	0.759627	0.000424
3907	0.760578	0.000424
3908	0.754443	0.000424
3909	0.751691	0.000424
3910	0.749582	0.000424
3911	0.744011	0.000423
3912	0.741902	0.000423
3913	0.742048	0.000423
3914	0.735028	0.000422
3915	0.734449	0.000421
3916	0.731454	0.000420
3917	0.726608	0.000419
3918	0.718863	0.000418
3919	0.714741	0.000416
3920	0.710297	0.000414
3921	0.705370	0.000410
3922	0.698994	0.000407
3923	0.693181	0.000406
3924	0.686966	0.000401
3925	0.679945	0.000398
3926	0.675018	0.000393
3927	0.666467	0.000389
3928	0.659447	0.000385
3929	0.651862	0.000381
3930	0.643956	0.000375
3931	0.637499	0.000371
3932	0.628707	0.000366
3933	0.621203	0.000361
3934	0.613619	0.000355
3935	0.605229	0.000351
3936	0.597404	0.000345
3937	0.588853	0.000339
3938	0.581510	0.000335
3939	0.572557	0.000330
3940	0.564490	0.000324
3941	0.555617	0.000319
3942	0.546664	0.000313
3943	0.538355	0.000308
3944	0.529482	0.000303
3945	0.520529	0.000298
3946	0.511415	0.000293
3947	0.503186	0.000287
3948	0.493347	0.000280
3949	0.485199	0.000275
3950	0.476488	0.000269
3951	0.467213	0.000263
3952	0.458018	0.000258
3953	0.449467	0.000252
3954	0.440192	0.000248
3955	0.430917	0.000241
3956	0.422125	0.000235
3957	0.412366	0.000230
3958	0.403977	0.000225
3959	0.393735	0.000219
3960	0.385345	0.000214
3961	0.376392	0.000208
3962	0.366634	0.000201
3963	0.357520	0.000196
3964	0.348325	0.000192
3965	0.339372	0.000186
3966	0.330016	0.000181
3967	0.320499	0.000175
3968	0.311304	0.000170
3969	0.301868	0.000165
3970	0.292593	0.000159
3971	0.283317	0.000153
3972	0.273720	0.000147
3973	0.264686	0.000142
3974	0.255008	0.000138
3975	0.245250	0.000132
3976	0.236055	0.000127
3977	0.226136	0.000121
3978	0.217021	0.000116
