напляжение фаза 1, В	-1.400000
напляжение фаза 2, В	1.100000
количество точек фаза 1	100
количество точек фаза 2	100
длительность импульсов, us	25000.000000
задержка между импульсами, us	0.500000
количество ВАХ в файле	18

номер точки	напряжение, В 	ток, А
2998	0.061396	0.000026
2999	0.040121	0.000015
3000	0.019006	0.000005
3001	-0.002430	-0.000006
3002	-0.029464	-0.000020
3003	-0.056497	-0.000034
3004	-0.083370	-0.000046
3005	-0.110243	-0.000061
3006	-0.137437	-0.000075
3007	-0.164713	-0.000090
3008	-0.191907	-0.000103
3009	-0.218861	-0.000119
3010	-0.246216	-0.000132
3011	-0.273331	-0.000147
3012	-0.300364	-0.000160
3013	-0.327801	-0.000174
3014	-0.354995	-0.000188
3015	-0.382190	-0.000204
3016	-0.409304	-0.000219
3017	-0.436499	-0.000232
3018	-0.463855	-0.000246
3019	-0.490889	-0.000262
3020	-0.518245	-0.000279
3021	-0.545681	-0.000293
3022	-0.572956	-0.000308
3023	-0.600715	-0.000322
3024	-0.627587	-0.000337
3025	-0.655024	-0.000352
3026	-0.682621	-0.000368
3027	-0.710138	-0.000376
3028	-0.737494	-0.000383
3029	-0.764930	-0.000398
3030	-0.793091	-0.000398
3031	-0.820527	-0.000413
3032	-0.847883	-0.000429
3033	-0.875239	-0.000441
3034	-0.903239	-0.000443
3035	-0.930997	-0.000457
3036	-0.958353	-0.000469
3037	-0.985145	-0.000501
3038	-1.012743	-0.000522
3039	-1.039615	-0.000546
3040	-1.067857	-0.000559
3041	-1.096582	-0.000527
3042	-1.125548	-0.000493
3043	-1.156205	-0.000443
3044	-1.200149	-0.000103
3045	-1.228230	-0.000088
3046	-1.259128	-0.000069
3047	-1.285518	-0.000099
3048	-1.312310	-0.000089
3049	-1.340149	-0.000096
3050	-1.369598	-0.000114
3051	-1.396552	-0.000093
3052	-1.368954	-0.000087
3053	-1.340793	-0.000081
3054	-1.313437	-0.000077
3055	-1.284713	-0.000078
3056	-1.258726	-0.000073
3057	-1.229437	-0.000079
3058	-1.201276	-0.000058
3059	-1.174162	-0.000071
3060	-1.144874	-0.000075
3061	-1.118887	-0.000067
3062	-1.091451	-0.000050
3063	-1.062484	-0.000063
3064	-1.033840	-0.000057
3065	-1.006162	-0.000069
3066	-0.978967	-0.000055
3067	-0.951048	-0.000051
3068	-0.924014	-0.000039
3069	-0.896739	-0.000030
3070	-0.867048	-0.000040
3071	-0.840819	-0.000039
3072	-0.812819	-0.000029
3073	-0.784980	-0.000031
3074	-0.757303	-0.000029
3075	-0.728980	-0.000027
3076	-0.701142	-0.000026
3077	-0.673142	-0.000024
3078	-0.645222	-0.000023
3079	-0.617222	-0.000022
3080	-0.589705	-0.000020
3081	-0.561383	-0.000019
3082	-0.533544	-0.000019
3083	-0.505625	-0.000017
3084	-0.477625	-0.000017
3085	-0.449625	-0.000015
3086	-0.421866	-0.000015
3087	-0.394027	-0.000014
3088	-0.365786	-0.000013
3089	-0.337866	-0.000012
3090	-0.310188	-0.000011
3091	-0.281947	-0.000011
3092	-0.254269	-0.000010
3093	-0.226430	-0.000009
3094	-0.198269	-0.000008
3095	-0.170510	-0.000008
3096	-0.142269	-0.000007
3097	-0.114349	-0.000006
3098	-0.086510	-0.000006
3099	-0.058752	-0.000006
3100	-0.030510	-0.000005
3101	-0.002671	-0.000004
3102	0.019490	-0.000003
3103	0.041490	-0.000003
3104	0.063248	-0.000003
3105	0.085248	-0.000003
3106	0.107167	-0.000002
3107	0.129329	-0.000001
3108	0.151248	-0.000001
3109	0.173248	-0.000001
3110	0.195087	0.000000
3111	0.217087	0.000000
3112	0.239006	0.000003
3113	0.261006	0.000002
3114	0.282845	0.000004
3115	0.304765	0.000004
3116	0.326765	0.000005
3117	0.348604	0.000005
3118	0.370845	0.000006
3119	0.392765	0.000006
3120	0.414684	0.000007
3121	0.436523	0.000007
3122	0.458443	0.000007
3123	0.480201	0.000010
3124	0.502443	0.000010
3125	0.524201	0.000014
3126	0.546443	0.000012
3127	0.567960	0.000014
3128	0.589960	0.000016
3129	0.612040	0.000012
3130	0.633396	0.000023
3131	0.655074	0.000025
3132	0.677074	0.000026
3133	0.698993	0.000028
3134	0.720832	0.000029
3135	0.742752	0.000027
3136	0.765154	0.000026
3137	0.787315	0.000025
3138	0.808993	0.000027
3139	0.831235	0.000027
3140	0.852671	0.000029
3141	0.874832	0.000029
3142	0.896269	0.000041
3143	0.917061	0.000077
3144	0.870213	0.000393
3145	0.876108	0.000410
3146	0.886190	0.000416
3147	0.873404	0.000423
3148	0.869153	0.000424
3149	0.879880	0.000424
3150	0.873938	0.000424
3151	0.877176	0.000424
3152	0.865885	0.000424
3153	0.864339	0.000424
3154	0.859168	0.000424
3155	0.849086	0.000424
3156	0.847780	0.000423
3157	0.837859	0.000422
3158	0.831642	0.000419
3159	0.820351	0.000416
3160	0.806887	0.000412
3161	0.792215	0.000406
3162	0.777703	0.000399
3163	0.762065	0.000391
3164	0.744171	0.000383
3165	0.727728	0.000374
3166	0.710801	0.000364
3167	0.692907	0.000354
3168	0.673806	0.000345
3169	0.654866	0.000332
3170	0.635926	0.000324
3171	0.617067	0.000312
3172	0.597482	0.000302
3173	0.578140	0.000290
3174	0.558153	0.000280
3175	0.538407	0.000270
3176	0.518259	0.000260
3177	0.498272	0.000248
3178	0.477963	0.000238
3179	0.457654	0.000227
3180	0.437345	0.000216
3181	0.416714	0.000205
3182	0.396325	0.000195
3183	0.375613	0.000183
3184	0.354902	0.000173
3185	0.334190	0.000162
3186	0.313559	0.000152
3187	0.292686	0.000142
3188	0.271733	0.000130
3189	0.250780	0.000120
3190	0.230068	0.000110
3191	0.209115	0.000099
3192	0.188162	0.000088
3193	0.167048	0.000078
3194	0.145692	0.000067
3195	0.124497	0.000058
3196	0.103785	0.000047
3197	0.082349	0.000036
3198	0.061557	0.000026
3199	0.040201	0.000014
3200	0.018845	0.000004
3201	-0.002269	-0.000007
3202	-0.029303	-0.000019
3203	-0.056819	-0.000032
3204	-0.083370	-0.000045
3205	-0.110645	-0.000059
3206	-0.137679	-0.000072
3207	-0.164793	-0.000086
3208	-0.191827	-0.000100
3209	-0.219102	-0.000113
3210	-0.246136	-0.000127
3211	-0.273250	-0.000141
3212	-0.300767	-0.000158
3213	-0.327720	-0.000170
3214	-0.354915	-0.000184
3215	-0.382351	-0.000198
3216	-0.409627	-0.000212
3217	-0.436580	-0.000226
3218	-0.464016	-0.000240
3219	-0.491452	-0.000257
3220	-0.518647	-0.000270
3221	-0.545842	-0.000285
3222	-0.573359	-0.000302
3223	-0.600473	-0.000318
3224	-0.627748	-0.000333
3225	-0.655104	-0.000348
3226	-0.682460	-0.000366
3227	-0.709977	-0.000378
3228	-0.737011	-0.000400
3229	-0.765011	-0.000402
3230	-0.792849	-0.000408
3231	-0.821011	-0.000407
3232	-0.848608	-0.000418
3233	-0.876608	-0.000427
3234	-0.904125	-0.000436
3235	-0.930917	-0.000454
3236	-0.958997	-0.000462
3237	-0.986917	-0.000463
3238	-1.015158	-0.000472
3239	-1.041065	-0.000511
3240	-1.069065	-0.000519
3241	-1.095615	-0.000543
3242	-1.124421	-0.000530
3243	-1.151454	-0.000525
3244	-1.188956	-0.000336
3245	-1.221385	-0.000212
3246	-1.257196	-0.000077
3247	-1.285357	-0.000086
3248	-1.311424	-0.000115
3249	-1.340069	-0.000095
3250	-1.369840	-0.000090
3251	-1.397115	-0.000080
3252	-1.370484	-0.000068
3253	-1.342967	-0.000060
3254	-1.315853	-0.000051
3255	-1.287370	-0.000055
3256	-1.258484	-0.000062
3257	-1.231612	-0.000055
3258	-1.204336	-0.000063
3259	-1.176739	-0.000036
3260	-1.147773	-0.000052
3261	-1.121061	-0.000037
3262	-1.092980	-0.000039
3263	-1.064980	-0.000041
3264	-1.036739	-0.000034
3265	-1.009464	-0.000024
3266	-0.981061	-0.000022
3267	-0.952336	-0.000038
3268	-0.924658	-0.000035
3269	-0.896819	-0.000030
3270	-0.869303	-0.000026
3271	-0.840900	-0.000029
3272	-0.813544	-0.000023
3273	-0.785383	-0.000020
3274	-0.757544	-0.000019
3275	-0.729625	-0.000018
3276	-0.701625	-0.000017
3277	-0.673544	-0.000016
3278	-0.645866	-0.000015
3279	-0.617866	-0.000014
3280	-0.590188	-0.000014
3281	-0.562027	-0.000013
3282	-0.534188	-0.000012
3283	-0.506108	-0.000012
3284	-0.478108	-0.000011
3285	-0.449947	-0.000011
3286	-0.422591	-0.000010
3287	-0.394349	-0.000009
3288	-0.366349	-0.000008
3289	-0.338430	-0.000008
3290	-0.310349	-0.000008
3291	-0.282430	-0.000007
3292	-0.254671	-0.000007
3293	-0.226833	-0.000007
3294	-0.198752	-0.000007
3295	-0.170510	-0.000006
3296	-0.142430	-0.000006
3297	-0.114671	-0.000006
3298	-0.086671	-0.000005
3299	-0.058994	-0.000005
3300	-0.030833	-0.000004
3301	-0.002591	-0.000004
3302	0.019248	-0.000004
3303	0.041248	-0.000003
3304	0.063087	-0.000004
3305	0.084926	-0.000004
3306	0.107167	-0.000003
3307	0.129329	-0.000003
3308	0.151087	-0.000003
3309	0.173248	-0.000003
3310	0.195329	-0.000002
3311	0.216926	-0.000000
3312	0.239006	-0.000001
3313	0.261167	0.000001
3314	0.283167	0.000001
3315	0.305006	0.000001
3316	0.327006	0.000001
3317	0.348845	0.000001
3318	0.370845	0.000003
3319	0.392926	0.000003
3320	0.414845	0.000004
3321	0.436926	0.000004
3322	0.458604	0.000004
3323	0.480443	0.000007
3324	0.502604	0.000004
3325	0.524926	0.000000
3326	0.546926	0.000004
3327	0.568765	0.000003
3328	0.591006	0.000001
3329	0.612362	0.000007
3330	0.634362	0.000007
3331	0.656282	0.000010
3332	0.678282	0.000011
3333	0.700362	0.000011
3334	0.722040	0.000012
3335	0.743074	0.000020
3336	0.764993	0.000024
3337	0.787315	0.000024
3338	0.809315	0.000031
3339	0.831315	0.000030
3340	0.853718	0.000018
3341	0.875154	0.000019
3342	0.895383	0.000041
3343	0.918108	0.000042
3344	0.935840	0.000096
3345	0.867250	0.000414
3346	0.872904	0.000420
3347	0.874692	0.000423
3348	0.880668	0.000423
3349	0.877867	0.000424
3350	0.878206	0.000424
3351	0.871378	0.000424
3352	0.871200	0.000424
3353	0.866835	0.000424
3354	0.859973	0.000424
3355	0.859232	0.000424
3356	0.845848	0.000423
3357	0.835282	0.000422
3358	0.831400	0.000420
3359	0.817855	0.000417
3360	0.805035	0.000413
3361	0.792376	0.000407
3362	0.778911	0.000398
3363	0.761582	0.000391
3364	0.744655	0.000383
3365	0.727406	0.000374
3366	0.709190	0.000367
3367	0.692344	0.000356
3368	0.673484	0.000345
3369	0.654786	0.000336
3370	0.636007	0.000324
3371	0.616342	0.000313
3372	0.597080	0.000303
3373	0.577817	0.000292
3374	0.558072	0.000282
3375	0.538085	0.000272
3376	0.518259	0.000260
3377	0.497628	0.000249
3378	0.477883	0.000239
3379	0.457654	0.000227
3380	0.436943	0.000217
3381	0.416634	0.000206
3382	0.395761	0.000196
3383	0.375372	0.000185
3384	0.354741	0.000174
3385	0.333868	0.000163
3386	0.313156	0.000153
3387	0.292606	0.000142
3388	0.271491	0.000131
3389	0.250458	0.000121
3390	0.229746	0.000109
3391	0.208874	0.000099
3392	0.187920	0.000089
3393	0.166806	0.000078
3394	0.145772	0.000068
3395	0.124578	0.000057
3396	0.103463	0.000047
3397	0.082510	0.000036
3398	0.061396	0.000026
3399	0.040040	0.000015
3400	0.018845	0.000005
3401	-0.002671	-0.000006
3402	-0.029303	-0.000020
3403	-0.056578	-0.000033
3404	-0.083853	-0.000046
3405	-0.110726	-0.000060
3406	-0.137518	-0.000075
3407	-0.164954	-0.000089
3408	-0.192069	-0.000101
3409	-0.219022	-0.000116
3410	-0.246216	-0.000130
3411	-0.273411	-0.000144
3412	-0.300606	-0.000158
3413	-0.327962	-0.000171
3414	-0.355157	-0.000186
3415	-0.382512	-0.000200
3416	-0.409385	-0.000215
3417	-0.437224	-0.000230
3418	-0.463775	-0.000244
3419	-0.491372	-0.000260
3420	-0.518728	-0.000272
3421	-0.545681	-0.000286
3422	-0.572956	-0.000303
3423	-0.600473	-0.000317
3424	-0.627748	-0.000331
3425	-0.655426	-0.000346
3426	-0.682863	-0.000360
3427	-0.710218	-0.000374
3428	-0.737413	-0.000384
3429	-0.765333	-0.000391
3430	-0.793494	-0.000388
3431	-0.820930	-0.000403
3432	-0.848447	-0.000416
3433	-0.875561	-0.000433
3434	-0.903158	-0.000448
3435	-0.930434	-0.000465
3436	-0.958031	-0.000479
3437	-0.985870	-0.000492
3438	-1.012179	-0.000529
3439	-1.038971	-0.000558
3440	-1.068018	-0.000532
3441	-1.096743	-0.000509
3442	-1.126675	-0.000483
3443	-1.162647	-0.000277
3444	-1.202001	-0.000070
3445	-1.229760	-0.000082
3446	-1.258645	-0.000069
3447	-1.284874	-0.000090
3448	-1.312552	-0.000108
3449	-1.341437	-0.000095
3450	-1.369437	-0.000089
3451	-1.396632	-0.000086
3452	-1.370243	-0.000071
3453	-1.340069	-0.000085
3454	-1.313598	-0.000084
3455	-1.286243	-0.000061
3456	-1.258645	-0.000058
3457	-1.230082	-0.000072
3458	-1.202887	-0.000059
3459	-1.174645	-0.000056
3460	-1.147531	-0.000048
3461	-1.116713	-0.000072
3462	-1.090323	-0.000041
3463	-1.063773	-0.000043
3464	-1.035451	-0.000052
3465	-1.006806	-0.000053
3466	-0.980014	-0.000046
3467	-0.952256	-0.000041
3468	-0.924497	-0.000033
3469	-0.896417	-0.000036
3470	-0.868417	-0.000038
3471	-0.840497	-0.000035
3472	-0.812819	-0.000034
3473	-0.784980	-0.000032
3474	-0.756980	-0.000030
3475	-0.728819	-0.000030
3476	-0.700980	-0.000028
3477	-0.672900	-0.000027
3478	-0.645142	-0.000025
3479	-0.617303	-0.000024
3480	-0.589383	-0.000023
3481	-0.561544	-0.000022
3482	-0.533464	-0.000021
3483	-0.505544	-0.000019
3484	-0.477705	-0.000019
3485	-0.449705	-0.000018
3486	-0.421866	-0.000017
3487	-0.393866	-0.000016
3488	-0.365866	-0.000015
3489	-0.337947	-0.000014
3490	-0.310188	-0.000012
3491	-0.282430	-0.000012
3492	-0.254430	-0.000011
3493	-0.226108	-0.000010
3494	-0.198591	-0.000009
3495	-0.170591	-0.000008
3496	-0.142510	-0.000007
3497	-0.114671	-0.000007
3498	-0.086833	-0.000006
3499	-0.058833	-0.000006
3500	-0.030752	-0.000005
3501	-0.002671	-0.000004
3502	0.019329	-0.000003
3503	0.041006	-0.000004
3504	0.063329	-0.000003
3505	0.085329	-0.000002
3506	0.107409	-0.000002
3507	0.129167	-0.000002
3508	0.151006	-0.000001
3509	0.172845	-0.000001
3510	0.194765	-0.000000
3511	0.217248	-0.000000
3512	0.239006	-0.000000
3513	0.260362	0.000001
3514	0.282926	0.000001
3515	0.304926	0.000001
3516	0.326684	0.000002
3517	0.348926	0.000002
3518	0.369557	0.000004
3519	0.391476	0.000005
3520	0.413879	0.000006
3521	0.436443	0.000007
3522	0.458443	0.000008
3523	0.480201	0.000010
3524	0.501960	0.000014
3525	0.523799	0.000017
3526	0.546121	0.000012
3527	0.568121	0.000011
3528	0.589638	0.000012
3529	0.612121	0.000015
3530	0.632993	0.000025
3531	0.655718	0.000018
3532	0.677718	0.000022
3533	0.699557	0.000020
3534	0.721315	0.000022
3535	0.743396	0.000023
3536	0.765154	0.000024
3537	0.787074	0.000026
3538	0.807222	0.000053
3539	0.827933	0.000064
3540	0.847035	0.000086
3541	0.863559	0.000153
3542	0.881372	0.000183
3543	0.860372	0.000373
3544	0.865542	0.000400
3545	0.870230	0.000414
3546	0.878943	0.000419
3547	0.882020	0.000422
3548	0.888962	0.000423
3549	0.894616	0.000424
3550	0.898498	0.000424
3551	0.893844	0.000424
3552	0.882796	0.000424
3553	0.875370	0.000424
3554	0.868509	0.000424
3555	0.859634	0.000423
3556	0.854142	0.000423
3557	0.845428	0.000421
3558	0.840902	0.000417
3559	0.822687	0.000416
3560	0.808658	0.000411
3561	0.794308	0.000403
3562	0.780280	0.000395
3563	0.764319	0.000387
3564	0.747070	0.000378
3565	0.730465	0.000367
3566	0.711928	0.000358
3567	0.694518	0.000348
3568	0.675980	0.000337
3569	0.656557	0.000327
3570	0.637295	0.000319
3571	0.618274	0.000306
3572	0.598851	0.000297
3573	0.579025	0.000286
3574	0.559280	0.000276
3575	0.538971	0.000265
3576	0.519065	0.000254
3577	0.498997	0.000245
3578	0.478608	0.000234
3579	0.458138	0.000223
3580	0.437909	0.000212
3581	0.417359	0.000202
3582	0.396244	0.000192
3583	0.375694	0.000181
3584	0.355224	0.000170
3585	0.334351	0.000160
3586	0.313720	0.000149
3587	0.292686	0.000141
3588	0.271653	0.000129
3589	0.250699	0.000118
3590	0.230229	0.000109
3591	0.208954	0.000098
3592	0.187920	0.000086
3593	0.167048	0.000076
3594	0.145772	0.000066
3595	0.124819	0.000058
3596	0.103785	0.000046
3597	0.082510	0.000036
3598	0.061476	0.000024
3599	0.040201	0.000015
3600	0.018845	0.000004
